sep_index,pp_index,cdaw_sep_id,timestamp,cdaw_start_time,cdaw_max_time,cdaw_evn_max,cme_id,cme_launch_time,cme_1st_app_time,lasco_cme_width,p_cme_width,lasco_linear_speed,p_cme_speed,fl_id,fl_start_time,fl_peak_time,fl_rise_time,fl_lon,fl_lat,fl_goes_class,noaa_ar,noaa_ar_uncertain,harpnum,noaa_pf10MeV,ppf_gt10MeV,ppf_gt30MeV,ppf_gt60MeV,ppf_gt100MeV,fluence_gt10MeV,fluence_gt30MeV,fluence_gt60MeV,fluence_gt100MeV,gsep_pf_gt10MeV,gsep_max_time,gsep_fluence_gt10MeV,m_type2_onset_time,dh_type2_onset_time,start_fr,noaa-sep_flag,Inst_category,Comments,Notes,Fe_e_p_shock_notes,gsep_notes,slice_start,slice_end,Flag
gsep_268,psep_265,cdaw_sep_098,2005-07-14 14:00:00,2005-07-14 13:05:00,2005-07-15 03:45:00,134,lasco_10121,2005-07-14 10:21:42,2005-07-14 10:54:00,360,360,2115,2115,gid_soho_14108,2005-07-14 10:16:00,2005-07-14 10:55:00,39,90,11,X1.2,10786,FALSE,,134,121.65,9.19,1.11,,11000000,826000,175000,,134.0,2005-07-15 03:45:00,138158800,,2005-07-14 11:00:00,3000,1,P,,,Fe-poor; ;p-rich; shock passage,Flare location verified by SRAG-SEP List; Type II Radio burst From CDAW list,2005-07-14 02:00:00,2005-07-17 03:25:00,1
gsep_269,psep_266,cdaw_sep_099,2005-07-17 17:35:00,2005-07-17 14:15:00,2005-07-17 22:40:00,22,lasco_10143,2005-07-17 11:11:06,2005-07-17 11:30:00,360,120,1527,1527,,,,,116,9,,10789,TRUE,,22,22.71,3.35,0.77,,1800000,410000,180000,,22.1,2005-07-17 22:40:00,13905544,,,,1,P,,,Fe-poor; ;p-rich; no shock passage,CME and Flare location verified by SRAG-SEP List,2005-07-17 05:35:00,2005-07-18 23:55:00,1
gsep_270,psep_267,,2005-07-26 20:55:00,,,,lasco_10178,2005-07-26 04:11:11,2005-07-26 04:54:29,360,360,1458,1458,,,,,-78,11,,10792,FALSE,,,43.86,3.04,0.92,,12100000,1330000,528000,,7.83,2005-07-27 21:55:00,4482123,,,,0,P,,,,AR from SRAG-SEP List,2005-07-26 08:55:00,2005-07-27 22:15:00,0
gsep_271,,cdaw_sep_100,2005-07-27 23:00:00,2005-07-27 22:25:00,2005-07-29 17:15:00,41,lasco_10183,2005-07-27 04:34:51,2005-07-27 04:54:00,360,360,1787,1787,gid_soho_14128,2005-07-27 04:33:00,2005-07-27 05:02:00,29,-90,11,M3.7,10792,FALSE,,41,,,,,,,,,41.1,2005-07-29 17:15:00,118414908,,2005-07-27 05:20:00,1000,1,P,,,,Type II Radio burst From CDAW list,2005-07-27 11:00:00,2005-08-01 10:15:00,1
gsep_272,psep_268,,2005-08-22 02:25:00,,,,lasco_10282,2005-08-22 00:52:05,2005-08-22 01:31:48,360,360,1194,1194,gid_soho_14158,2005-08-22 00:44:00,2005-08-22 01:33:00,49,54,-11,M2.6,10798,FALSE,,,8.99,1.41,0.77,,287000,63800,31300,,7.28,2005-08-22 06:40:00,2408002,,2005-08-22 01:30:00,8000,0,P,,,Fe-rich; ;p-rich; ,Type II Radio burst From CDAW list,2005-08-21 14:25:00,2005-08-22 19:00:00,0
gsep_273,psep_269,cdaw_sep_101,2005-08-22 20:40:00,2005-08-22 19:20:00,2005-08-23 10:45:00,337,lasco_10287,2005-08-22 17:00:31,2005-08-22 17:30:00,360,360,2378,2378,gid_soho_14159,2005-08-22 16:46:00,2005-08-22 17:27:00,41,65,-13,M5.6,10798,FALSE,,337,345.68,16.18,1.52,0.97,24700000,1090000,220000,98600,337.0,2005-08-23 10:45:00,276545039,,2005-08-22 17:15:00,12000,1,P,,,Fe-poor; ;p-rich; shock passage,Type II Radio burst From CDAW list,2005-08-22 08:40:00,2005-08-24 12:40:00,1
gsep_274,psep_270,cdaw_sep_102,2005-09-08 02:25:00,2005-09-07 20:10:00,2005-09-11 04:25:00,45,,,,,,,,gid_soho_14184,2005-09-07 17:17:00,2005-09-07 17:40:00,23,-77,-11,X17.0,10808,FALSE,,1880,1941.83,108.1,14.54,3.25,154000000,15200000,2420000,563000,1880.0,2005-09-11 04:25:00,1961522884,2005-09-07 17:42:00,,,1,P,,,Fe-poor; ; ; slow rise-peak at the shock,,2005-09-07 14:25:00,2005-09-13 22:40:00,1
gsep_275,psep_271,cdaw_sep_103,2005-09-14 00:40:00,2005-09-13 23:00:00,2005-09-14 15:20:00,183,lasco_10371,2005-09-13 19:35:50,2005-09-13 20:00:00,360,360,1866,1866,gid_soho_14240,2005-09-13 19:19:00,2005-09-13 19:27:00,8,-10,-9,X1.5,10808,FALSE,,183,276.2,8.04,1.04,,15700000,758000,151000,,235.0,2005-09-15 09:05:00,187172924,,2005-09-13 20:20:00,1100,1,P,,,Fe-poor; ;p-rich; shock passage,Type II Radio burst From CDAW list,2005-09-13 12:40:00,2005-09-16 13:20:00,1
gsep_276,psep_272,,2006-07-06 10:15:00,,,,lasco_11181,2006-07-06 08:20:11,2006-07-06 08:54:04,360,360,911,911,gid_soho_14431,2006-07-06 08:13:00,2006-07-06 08:36:00,23,34,-9,M2.5,10898,FALSE,,,4.18,1.64,,,308000,141000,,,2.58,2006-07-07 02:50:00,1839428,,2006-07-06 08:45:00,14000,0,P,,,,Type II Radio burst From CDAW list,2006-07-05 22:15:00,2006-07-08 03:55:00,0
gsep_277,psep_273,,2006-12-06 15:55:00,,,,,,,,,,,gid_soho_14506,2006-12-05 10:18:00,2006-12-05 10:35:00,17,-68,-7,X9.0,10930,FALSE,,,10.29,2.68,,,483000,162000,,,16.8,2006-12-06 18:45:00,1688166,,,,0,P,,,Fe-poor; ; ; slow rise-peak at the shock,,2006-12-06 03:55:00,2006-12-06 18:45:00,1
gsep_278,psep_274,cdaw_sep_104,2006-12-06 18:55:00,2006-12-06 23:15:00,2006-12-07 18:40:00,290,lasco_11663,,2006-12-06 20:12:00,360,,,,gid_soho_14510,2006-12-06 18:29:00,2006-12-06 18:47:00,18,-64,-5,X6.5,10930,FALSE,,1980,1901.34,229.35,33.66,6.89,150000000,17000000,2460000,511000,1980.0,2006-12-07 18:40:00,2008089939,2006-12-06 18:42:00,,,1,P,No data points; no fit for CME launch time,,Fe-poor; ; ; slow rise-peak at the shock,,2006-12-06 06:55:00,2006-12-11 03:05:00,1
gsep_279,psep_275,cdaw_sep_105,2006-12-13 03:10:00,2006-12-13 02:55:00,2006-12-13 09:25:00,698,lasco_11677,2006-12-13 02:18:30,2006-12-13 02:54:00,360,360,1774,1774,gid_soho_14535,2006-12-13 02:14:00,2006-12-13 02:40:00,26,23,-6,X3.4,10930,FALSE,,698,690.88,302.84,109.86,39.97,39800000,9860000,2740000,804000,698.0,2006-12-13 09:25:00,461503592,2006-12-13 02:26:00,2006-12-13 02:45:00,12000,1,P,,,Fe-rich; ;p-rich; ,,2006-12-12 15:10:00,2006-12-14 21:30:00,1
gsep_280,psep_276,cdaw_sep_106,2006-12-14 22:55:00,2006-12-14 22:55:00,2006-12-15 00:15:00,215,lasco_11681,2006-12-14 21:49:24,2006-12-14 22:30:00,360,360,1041,1042,gid_soho_14537,2006-12-14 21:07:00,2006-12-14 22:15:00,68,46,-6,X1.5,10930,FALSE,,215,17.77,3.66,1.12,0.52,807000,220000,90200,43200,215.0,2006-12-15 00:15:00,24953419,2006-12-14 22:09:00,2006-12-14 22:30:00,14000,1,P,,,Fe-rich; ;p-rich; ,,2006-12-14 10:55:00,2006-12-15 11:00:00,1
gsep_281,psep_277,,2010-08-03 14:45:00,,,,lasco_15378,2010-08-03 06:58:48,2010-08-03 11:12:07,21,21,221,221,,,,,,,,,TRUE,,,7.46,,,,240000,,,,5.2895,2010-08-03 19:30:00,1603853,,,,0,P,,,,,2010-08-03 02:45:00,2010-08-04 07:25:00,0
gsep_282,psep_278,cdaw_sep_107,2010-08-14 12:30:00,2010-08-14 11:05:00,2010-08-14 12:45:00,14,lasco_15414,2010-08-14 09:39:25,2010-08-14 10:12:00,360,360,1205,1205,gid_sdo_34,2010-08-14 09:38:00,2010-08-14 10:05:00,27,50,17,C4.4,11099,FALSE,115,14,16.19,2.32,,,858000,423000,,,14.179,2010-08-14 12:45:00,2908592,2010-08-14 09:52:00,,,1,P,,,,,2010-08-14 00:30:00,2010-08-14 23:30:00,1
gsep_283,psep_279,,2010-08-18 07:20:00,,,,lasco_15427,2010-08-18 05:21:28,2010-08-18 05:48:05,184,184,1471,1471,gid_sdo_41,2010-08-18 04:45:00,2010-08-18 05:48:00,63,90,17,C4.5,11099,TRUE,115,,5.61,,,,400000,,,,4.1254,2010-08-18 13:10:00,1603375,,2010-08-18 06:05:00,13000,0,P,,,,Type II Radio burst From CDAW list,2010-08-17 19:20:00,2010-08-19 08:20:00,0
gsep_283_1,,,2011-01-28 01:00:00,,,,,,2011-01-28 01:26:00,119,,606,,,2011-01-28 00:44:00,2011-01-28 01:03:00,19,88,16,M1.3,11149,FALSE,,,,,,,,,,,2.47,2011-01-28 17:05:00,1208226,,,,0,S,,,,Behind Western Limb; Flare data from LMSAL-HEK,2011-01-27 13:00:00,2011-01-29 02:00:00,0
gsep_283_2,,,2011-02-15 05:00:00,,,,,,2011-02-15 02:24:00,360,,669,,,2011-02-15 01:44:00,2011-02-15 01:56:00,12,15,-20,X2.2,11158,FALSE,,,,,,,,,,,2.64,2011-02-15 11:25:00,469893,,2011-02-15 02:10:00,16000,0,S,,,,Type II Radio burst From CDAW list; Flare data from LMSAL-HEK,2011-02-14 17:00:00,2011-02-15 15:00:00,0
gsep_284,psep_280,cdaw_sep_108,2011-03-08 00:45:00,2011-03-07 21:45:00,2011-03-08 08:00:00,50,lasco_16092,2011-03-07 19:45:44,2011-03-07 20:00:00,360,360,2125,2125,gid_sdo_322,2011-03-07 19:43:00,2011-03-07 20:12:00,29,59,24,M3.7,11164,FALSE,393,50,32.91,3.71,1.08,,3900000,641000,301000,,50.386,2011-03-08 08:00:00,58965192,2011-03-07 19:54:00,2011-03-07 20:00:00,16000,1,P,,,,,2011-03-07 12:45:00,2011-03-10 10:05:00,1
gsep_285,psep_281,,2011-03-21 03:25:00,,,,lasco_16165,2011-03-21 02:04:40,2011-03-21 02:24:00,360,360,1341,1341,,,,,,,,11174,TRUE,431,,7.29,2.77,1.12,,245000,102000,46400,,8.019,2011-03-21 11:15:00,2715086,,,,0,P,,,,,2011-03-20 15:25:00,2011-03-21 17:15:00,0
gsep_286,psep_282,cdaw_sep_109,2011-03-21 19:40:00,2011-03-21 04:10:00,2011-03-22 01:35:00,14,lasco_16171,2011-03-21 16:06:16,2011-03-21 16:12:05,84,84,608,608,,,,,,,,,TRUE,,14,11.1,2.43,,,643000,241000,,,14.513,2011-03-22 01:35:00,4476609,,,,1,P,Poor fit for CME launch time,,,,2011-03-21 07:40:00,2011-03-22 06:15:00,1
gsep_287,psep_283,,2011-06-05 06:10:00,,,,lasco_16678,2011-06-05 05:10:06,2011-06-05 06:26:14,17,17,578,578,,,,,,,,,TRUE,,,4.82,1.95,,,522000,245000,,,4.8677,2011-06-06 04:05:00,4751599,,,,0,P,,,,,2011-06-04 18:10:00,2011-06-07 06:50:00,0
gsep_288,psep_284,cdaw_sep_110,2011-06-07 08:05:00,2011-06-07 07:20:00,2011-06-07 18:20:00,72,lasco_16698,2011-06-07 06:06:37,2011-06-07 06:49:00,360,360,1255,1255,gid_sdo_600,2011-06-07 06:16:00,2011-06-07 06:41:00,25,54,-21,M2.5,11226,FALSE,637,72,55.45,19,5.93,1.75,4010000,1340000,481000,194000,72.866,2011-06-07 18:20:00,40492311,2011-06-07 06:25:00,2011-06-07 06:45:00,16000,1,P,,,Fe-rich; ;p-rich; ,,2011-06-06 20:05:00,2011-06-08 07:35:00,1
gsep_288_1,,,2011-06-11 13:00:00,,,,,,2011-06-11 09:36:00,10,,346,,,,,,,,,11234,FALSE,,,,,,,,,,,3.9397,2011-06-11 19:50:00,1351091,,,,0,P,,,,,2011-06-11 01:00:00,2011-06-12 01:40:00,0
gsep_289,psep_285,,2011-06-16 20:00:00,,,,lasco_16726,2011-06-11 06:02:45,2011-06-11 06:48:06,35,35,596,596,,,,,,,,,TRUE,,,4.52,,,,1060000,,,,8.0348,2011-06-17 08:05:00,2771225,,,,0,P,,,,,2011-06-16 08:00:00,2011-06-18 15:00:00,0
gsep_289_1,,,2011-08-02 07:00:00,,,,,,2011-08-02 06:36:00,268,,712,,,2011-08-02 05:19:00,2011-08-02 06:19:00,60,15,14,M1.4,11261,FALSE,,,,,,,,,,,2.896,2011-08-02 11:10:00,780344,,2011-08-02 06:15:00,16000,0,P,,,,Type II Radio burst From CDAW list,2011-08-01 19:00:00,2011-08-02 19:00:00,0
gsep_290,psep_286,cdaw_sep_111,2011-08-04 06:35:00,2011-08-04 04:30:00,2011-08-05 21:50:00,80,lasco_16983,2011-08-04 03:30:14,2011-08-04 04:12:00,360,123,1315,338,gid_sdo_704,2011-08-04 03:41:00,2011-08-04 03:57:00,16,36,19,M9.3,11261,FALSE,750,96,59,13.56,2.99,0.85,6280000,1010000,344000,160000,96.379,2011-08-05 21:50:00,107263171,2011-08-04 03:54:00,2011-08-04 04:15:00,13000,1,P,,,Fe-rich; ;p-rich; ,,2011-08-03 18:35:00,2011-08-06 06:05:00,1
gsep_291,psep_287,,2011-08-08 18:20:00,,,,lasco_17005,2011-08-08 17:44:42,2011-08-08 18:12:07,237,237,1343,1343,gid_sdo_736,2011-08-08 18:00:00,2011-08-08 18:10:00,10,61,16,M3.5,11263,FALSE,753,,3.88,1.43,,,105000,56900,,,4.0344,2011-08-08 20:00:00,566698,,2011-08-08 18:10:00,6000,0,P,,,,Type II Radio burst From CDAW list,2011-08-08 06:20:00,2011-08-09 08:00:00,0
gsep_292,psep_288,cdaw_sep_112,2011-08-09 08:45:00,2011-08-09 08:20:00,2011-08-09 12:10:00,26,lasco_17009,2011-08-09 07:44:50,2011-08-09 08:12:00,360,360,1610,1610,gid_sdo_741,2011-08-09 07:48:00,2011-08-09 08:05:00,17,69,17,X6.9,11263,FALSE,753,26,27.25,11.79,3.8,1.24,956000,372000,164000,79100,26.919,2011-08-09 12:10:00,9210199,2011-08-09 08:01:00,2011-08-09 08:20:00,16000,1,P,,,Fe-rich;e-rich;p-poor; ,,2011-08-08 20:45:00,2011-08-10 00:00:00,1
gsep_293,psep_289,,2011-09-06 01:45:00,,,,lasco_17136,2011-09-06 01:45:26,2011-09-06 02:24:05,360,360,782,782,gid_sdo_802,2011-09-06 01:35:00,2011-09-06 01:50:00,15,7,14,M5.3,11283,TRUE,833,,7.66,2.99,1.22,0.63,900000,455000,241000,130000,8.8469,2011-09-07 07:15:00,6122585,,2011-09-06 02:00:00,14000,0,P,Complex event. It starts around 2011-09-06 23:00. There is also another 10 MeV event which is associated to an M5.3.,,,Type II Radio burst From CDAW list,2011-09-05 13:45:00,2011-09-08 03:15:00,0
gsep_293_1,,,2011-09-07 01:30:00,,,,,,2011-09-06 23:05:00,360,,575,,,2011-09-06 22:12:00,2011-09-06 22:24:00,12,18,14,X2.1,11283,FALSE,,,,,,,,,,,8.8469,2011-09-07 07:15:00,4518029,,2011-09-06 22:30:00,16000,0,P,,,,,2011-09-06 13:30:00,2011-09-08 00:00:00,0
gsep_294,psep_290,cdaw_sep_113,2011-09-23 21:00:00,2011-09-22 17:55:00,2011-09-26 11:55:00,14,lasco_17243,2011-09-22 10:27:35,2011-09-22 10:48:00,360,360,1905,1905,gid_sdo_899,2011-09-22 10:29:00,2011-09-22 11:01:00,32,-78,13,X1.4,11302,FALSE,892,35,22.99,2.15,0.98,,4630000,950000,466000,,35.699,2011-09-26 11:15:00,65317472,2011-09-22 10:39:00,2011-09-22 11:05:00,14000,1,P,,,,,2011-09-23 09:00:00,2011-09-28 03:30:00,1
gsep_295,psep_291,,2011-10-23 15:00:00,,,,lasco_17447,2011-10-22 10:07:08,2011-10-22 10:24:05,360,360,1005,1005,gid_sdo_1068,2011-10-22 10:00:00,2011-10-22 11:10:00,70,77,25,M1.3,11314,FALSE,940,,7.88,,,,824000,,,,13.181,2011-10-23 15:35:00,3142264,,2011-10-21 13:15:00,16000,0,P,,,,Type II Radio burst From CDAW list,2011-10-23 03:00:00,2011-10-24 04:45:00,1
gsep_296,psep_292,,2011-11-03 23:35:00,,,,lasco_17535,2011-11-03 21:30:42,2011-11-03 23:30:05,360,360,991,991,gid_sdo_1125,2011-11-03 20:16:00,2011-11-03 20:27:00,11,-63,22,X1.9,11339,TRUE,1028,,3.83,1.77,0.89,,693000,404000,232000,,4.0878,2011-11-04 11:15:00,1491280,,,,0,S,,,,,2011-11-03 11:35:00,2011-11-04 20:25:00,0
gsep_297,psep_293,cdaw_sep_114,2011-11-26 11:25:00,2011-11-26 08:15:00,2011-11-27 01:25:00,80,lasco_17680,2011-11-26 06:39:34,2011-11-26 07:12:00,360,360,933,933,gid_sdo_1262,2011-11-26 06:09:00,2011-11-26 07:10:00,61,39,8,C1.2,11353,FALSE,1093,80,48.14,2.77,0.98,,4120000,600000,312000,,80.263,2011-11-27 01:25:00,70537306,,2011-11-26 07:15:00,10000,1,P,,,,Type II Radio burst From CDAW list,2011-11-25 23:25:00,2011-11-28 09:25:00,1
gsep_298,psep_294,,2011-12-25 18:55:00,,,,lasco_17825,2011-12-25 17:00:52,2011-12-25 18:48:06,125,125,366,366,gid_sdo_1374,2011-12-25 18:11:00,2011-12-25 18:16:00,5,31,-21,M4.0,11387,FALSE,1209,,3.5,1.47,,,141000,69700,,,3.2303,2011-12-26 01:35:00,1156422,,2011-12-25 18:45:00,14000,0,P,,,,Type II Radio burst From CDAW list,2011-12-25 06:55:00,2011-12-26 12:55:00,0
gsep_298_1,,,2012-01-02 20:00:00,,,,,,2012-01-02 15:13:00,360,,1138,,,2012-01-02 14:31:00,2012-01-02 15:24:00,53,89,7,C2.4,11384,FALSE,,,,,,,,,,,1.2916,2012-01-03 05:50:00,299388,,,,0,P,,,,Behind Western Limb,2012-01-02 08:00:00,2012-01-03 10:00:00,0
gsep_299,psep_295,,2012-01-19 19:20:00,,,,lasco_17972,2012-01-19 14:31:13,2012-01-19 14:36:05,360,360,1120,1120,gid_sdo_1497,2012-01-19 13:44:00,2012-01-19 16:05:00,141,-22,32,M3.2,11402,FALSE,1321,,3.35,,,,601000,,,,3.5137,2012-01-20 19:50:00,2714941,,2012-01-19 15:00:00,16000,0,P,Poor fit for CME launch time ,,,Type II Radio burst From CDAW list,2012-01-19 07:20:00,2012-01-22 14:20:00,0
gsep_299_1,,,2012-01-21 18:00:00,,,,,,2012-01-21 14:00:00,48,,377,,,2012-01-21 13:35:00,2012-01-21 13:42:00,7,82,25,C2.4,11396,FALSE,,,,,,,,,,,3.3913,2012-01-22 09:45:00,1122161,,,,0,P,,,,,2012-01-21 06:00:00,2012-01-22 18:00:00,0
gsep_300,psep_296,cdaw_sep_115,2012-01-23 05:30:00,2012-01-23 04:45:00,2012-01-24 15:30:00,3895,lasco_17994,2012-01-23 03:40:29,2012-01-23 04:00:00,360,360,2175,2175,gid_sdo_1506,2012-01-23 03:38:00,2012-01-23 03:59:00,21,25,18,M8.7,11402,FALSE,1321,6310,3806.43,204.33,8.71,0.84,241000000,16500000,915000,169000,6314.1,2012-01-24 15:30:00,4731820739,,2012-01-23 04:00:00,16000,1,P,,,Fe-poor; ;p-rich; shock passage,Type II Radio burst From CDAW list,2012-01-22 17:30:00,2012-01-25 18:40:00,1
gsep_301,psep_297,cdaw_sep_116,2012-01-27 19:05:00,2012-01-27 18:55:00,2012-01-28 02:05:00,795,lasco_18011,2012-01-27 18:14:01,2012-01-27 18:27:00,360,360,2508,2508,gid_sdo_1523,2012-01-27 17:37:00,2012-01-27 18:37:00,60,71,27,X1.7,11402,FALSE,1321,795,535.77,83.95,16,4.43,45400000,6670000,1180000,337000,807.51,2012-01-28 02:20:00,768164126,2012-01-27 18:10:00,2012-01-27 18:30:00,16000,1,S,,,Fe-poor; ;p-rich; no shock passage,,2012-01-27 07:05:00,2012-01-30 08:25:00,1
gsep_302,psep_298,,2012-02-24 21:30:00,,,,lasco_18110,2012-02-24 17:36:05,2012-02-24 17:36:05,94,94,461,461,,,,,,,,,TRUE,,,4.02,,,,614000,,,,4.6418,2012-02-26 00:55:00,4907936,,,,0,P,Poor fit for CME launch time ,,,,2012-02-24 09:30:00,2012-02-27 12:00:00,0
gsep_303,psep_299,,2012-03-04 23:10:00,,,,lasco_18155,2012-03-04 10:31:15,2012-03-04 11:00:07,360,360,1306,1306,gid_sdo_1567,2012-03-04 10:29:00,2012-03-04 10:52:00,23,-61,19,M2.0,11429,FALSE,1449,,3.76,,,,532000,,,,4.0747,2012-03-06 13:35:00,5467533,,,,0,P,,,,,2012-03-04 11:10:00,2012-03-07 02:40:00,0
gsep_304,psep_300,cdaw_sep_117,2012-03-07 05:00:00,2012-03-07 02:50:00,2012-03-08 11:15:00,1913,lasco_18169,2012-03-07 00:12:07,2012-03-07 00:24:00,360,360,2864,2864,gid_sdo_1607,2012-03-07 00:02:00,2012-03-07 00:24:00,22,-27,21,X5.4,11429,FALSE,1449,6530,4200.59,431.01,102.68,23.14,235000000,46900000,8960000,1850000,6529.8,2012-03-08 11:15:00,3727396469,2012-03-07 00:17:00,2012-03-07 01:00:00,16000,1,P,,,Fe-poor; ;p-rich; no shock passage,,2012-03-06 17:00:00,2012-03-09 17:25:00,1
gsep_305,psep_301,cdaw_sep_118,2012-03-13 18:10:00,2012-03-13 18:05:00,2012-03-13 20:45:00,469,lasco_18196,2012-03-13 17:13:52,2012-03-13 17:36:00,360,360,1884,1884,gid_sdo_1647,2012-03-13 17:12:00,2012-03-13 17:41:00,29,59,19,M7.9,11429,FALSE,1449,469,297.34,34.57,4.33,0.81,9050000,993000,263000,111000,468.77,2012-03-13 20:45:00,140037611,2012-03-13 17:15:00,2012-03-13 17:35:00,16000,1,P,,,Fe-rich; ;p-rich; ,,2012-03-13 06:10:00,2012-03-14 12:15:00,1
gsep_306,psep_302,cdaw_sep_119,2012-05-17 02:15:00,2012-05-17 01:55:00,2012-05-17 04:30:00,255,lasco_18533,2012-05-17 01:17:44,2012-05-17 01:48:00,360,360,1582,1582,gid_sdo_1910,2012-05-17 01:25:00,2012-05-17 01:47:00,22,76,11,M5.1,11476,FALSE,1638,255,215.65,98.86,29.89,9.48,6820000,1990000,682000,265000,181.59,2012-05-17 03:55:00,39027406,2012-05-17 01:31:00,2012-05-17 01:40:00,16000,1,S,,,Fe-rich; ;p-rich; ,,2012-05-16 14:15:00,2012-05-18 02:10:00,1
gsep_307,psep_303,cdaw_sep_120,2012-05-27 05:05:00,2012-05-26 23:25:00,2012-05-27 10:45:00,14,lasco_18600,2012-05-26 20:24:00,2012-05-26 20:57:00,360,360,1966,1966,,,,,,,,11484,TRUE,1662,14,10.24,,,,801000,,,,14.777,2012-05-27 10:45:00,4825484,2012-05-26 20:47:00,,,1,P,,,,,2012-05-26 17:05:00,2012-05-27 18:15:00,1
gsep_308,psep_304,cdaw_sep_121,2012-06-16 19:25:00,2012-06-14 23:25:00,2012-06-16 22:30:00,15,lasco_18747,2012-06-14 13:27:33,2012-06-14 14:12:00,360,360,987,987,gid_sdo_2044,2012-06-14 12:52:00,2012-06-14 14:35:00,103,-5,-17,M1.9,11504,FALSE,1750,15,10.17,,,,325000,,,,14.932,2012-06-16 22:30:00,2949372,,,,1,P,,,,,2012-06-16 07:25:00,2012-06-17 07:30:00,1
gsep_309,psep_305,cdaw_sep_122,2012-07-07 04:00:00,2012-07-07 00:05:00,2012-07-07 07:45:00,25,lasco_18909,2012-07-06 22:48:38,2012-07-06 23:24:00,360,360,1828,1828,gid_sdo_2206,2012-07-06 23:01:00,2012-07-06 23:08:00,7,51,-17,X1.1,11515,FALSE,1807,25,15.91,5.05,1.52,0.59,2010000,694000,325000,167000,25.241,2012-07-07 07:45:00,15124942,2012-07-06 23:09:00,2012-07-06 23:10:00,16000,1,P,,,Fe-rich; ;p-rich; ,,2012-07-06 16:00:00,2012-07-08 07:55:00,1
gsep_310,,cdaw_sep_123,2012-07-09 01:10:00,2012-07-08 18:10:00,2012-07-09 04:30:00,19,lasco_18928,2012-07-08 16:00:57,2012-07-08 16:36:00,157,157,1572,1497,gid_sdo_2231,2012-07-08 16:23:00,2012-07-08 16:32:00,9,74,-17,M6.9,11515,FALSE,1807,19,,,,,,,,,19.237,2012-07-09 04:30:00,11710601,2012-07-08 16:30:00,2012-07-08 16:35:00,16000,1,P,,,,,2012-07-08 13:10:00,2012-07-10 03:10:00,1
gsep_311,psep_306,cdaw_sep_124,2012-07-12 18:35:00,2012-07-12 17:25:00,2012-07-12 22:25:00,96,lasco_18957,2012-07-12 16:12:05,2012-07-12 16:48:00,360,360,885,885,gid_sdo_2262,2012-07-12 15:37:00,2012-07-12 16:49:00,72,1,-15,X1.4,11520,FALSE,1834,96,58.61,2.98,0.91,,3450000,473000,248000,,96.08,2012-07-12 22:25:00,63289464,2012-07-12 16:25:00,2012-07-12 16:45:00,14000,1,P,,,,,2012-07-12 06:35:00,2012-07-15 11:10:00,1
gsep_312,psep_307,cdaw_sep_125,2012-07-17 17:05:00,2012-07-17 15:30:00,2012-07-18 06:00:00,136,lasco_19000,2012-07-17 13:48:06,2012-07-17 13:48:00,176,176,958,958,gid_sdo_2290,2012-07-17 12:03:00,2012-07-17 17:15:00,312,65,-28,C9.9,11520,FALSE,1834,136,82.25,4.53,0.92,,3180000,260000,87400,,135.95,2012-07-18 06:00:00,53042423,,2012-07-17 14:40:00,12000,1,P,Poor fit for CME launch time ,,,Type II Radio burst From CDAW list,2012-07-17 05:05:00,2012-07-18 16:05:00,1
gsep_313,psep_308,cdaw_sep_126,2012-07-19 06:40:00,2012-07-19 06:40:00,2012-07-19 14:25:00,80,lasco_19008,2012-07-19 05:05:59,2012-07-19 05:24:00,360,360,1631,1931,gid_sdo_2296,2012-07-19 04:17:00,2012-07-19 05:58:00,101,90,-17,M7.7,11520,FALSE,1834,80,54.92,10.03,1.95,0.52,5260000,803000,251000,115000,79.606,2012-07-19 14:25:00,88492753,2012-07-19 05:24:00,2012-07-19 05:30:00,5000,1,P,,,Fe-rich; ;p-rich; ,,2012-07-18 18:40:00,2012-07-21 03:25:00,1
gsep_314,psep_309,cdaw_sep_127,2012-07-23 15:45:00,2012-07-23 08:00:00,2012-07-23 21:45:00,12,lasco_19039,2012-07-23 02:10:07,2012-07-23 02:36:00,360,360,2003,2008,,,,,,,,11523,TRUE,1863,12,11.53,4.96,1.58,0.5,2280000,920000,308000,115000,12.768,2012-07-23 21:45:00,5860646,,,,1,P,,,,,2012-07-23 03:45:00,2012-07-24 04:40:00,1
gsep_314_1,,,2012-08-02 14:15:00,,,,,,2012-08-02 13:26:00,108,,563,,,2012-08-02 12:10:00,2012-08-02 13:10:00,60,87,-20,C1.5,11529,FALSE,,,,,,,,,,,1.1605,2012-08-02 18:20:00,393626,,,,0,P,,,,,2012-08-02 02:15:00,2012-08-03 03:40:00,0
gsep_315,psep_310,cdaw_sep_128,2012-09-01 13:35:00,2012-09-01 01:25:00,2012-09-02 08:50:00,60,lasco_19304,2012-08-31 19:36:17,2012-08-31 20:00:00,360,360,1442,1442,gid_sdo_2480,2012-08-31 19:45:00,2012-08-31 20:43:00,58,-42,-19,C8.4,11562,FALSE,1990,60,34.44,1.73,,,3300000,495000,,,59.894,2012-09-02 08:50:00,51451197,2012-08-31 19:42:00,2012-08-31 20:00:00,16000,1,P,,,,,2012-09-01 01:35:00,2012-09-03 18:15:00,1
